"TOA5","QUANTOM_1000X_sn6221","CR1000X","6221","CR1000X.Std.05.01","CPU:2022may13_1000Xsn6221_QUANTOM_depl_rev03.CR1X","13762","Table15min"
"TIMESTAMP","RECORD","Batt_volt_Min","PTemp","OptodeSatOut","OptodeConOut","OptodeTempOut","BarometerPressOut","PAR_Den_Out_Avg","CdomRawVoltOut","CdomVoltOut","CdomCalcConOut","pCO2_out"
"TS","RN","","","%","uM","C","mbar","umol/s/m2","mV","mV","ppb",""
"","","Min","Smp","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp"
"2022-05-18 15:15:00",494,12.66,5.372,96.5,411.4,2.481,"0981.55",1306,2081,208.1,103.9,638.5
"2022-05-18 15:30:00",495,12.66,5.413,96.7,411.4,2.541,"0981.59",1305,2081,208.1,103.9,644.4
"2022-05-18 15:45:00",496,12.66,5.456,96.6,410.8,2.588,"0981.62",1184,2080,208,103.9,635.5
"2022-05-18 16:00:00",497,12.66,5.499,96.7,410.7,2.619,"0981.69",1057,2080,208,103.9,631.5
"2022-05-18 16:15:00",498,12.66,5.541,96.8,410.7,2.646,"0981.68",1056,2076,207.6,103.7,649.4
"2022-05-18 16:30:00",499,12.66,5.583,96.7,410.4,2.656,"0981.81",977,2080,208,103.9,642.5
"2022-05-18 16:45:00",500,12.66,5.626,96.7,410.5,2.654,"0982.01",930,2075,207.5,103.6,628.6
"2022-05-18 17:00:00",501,12.66,5.668,96.6,410.1,2.63,"0982.26",746.2,2079,207.9,103.8,658.2
"2022-05-18 17:15:00",502,12.66,5.708,96.5,410.2,2.597,"0982.37",822,2082,208.2,104,655.2
"2022-05-18 17:30:00",503,12.66,5.747,96.5,410.5,2.554,"0982.46",795.2,2081,208.1,103.9,643.5
"2022-05-18 17:45:00",504,12.66,5.785,96.4,410.9,2.496,"0982.59",501.3,2080,208,103.9,671
"2022-05-18 18:00:00",505,12.66,5.814,96.4,411.6,2.436,"0982.67",363.6,2083,208.3,104.1,642.5
"2022-05-18 18:15:00",506,12.66,5.837,96.3,411.9,2.37,"0982.67",307.7,2082,208.2,104,645.4
"2022-05-18 18:30:00",507,12.66,5.849,96.3,412.5,2.29,"0982.80",291.1,2084,208.4,104.1,648.4
"2022-05-18 18:45:00",508,12.66,5.846,96.2,412.9,2.217,"0982.72",240.9,2089,208.9,104.3,619.7
"2022-05-18 19:00:00",509,12.66,5.828,96.2,413.8,2.145,"0982.87",214.8,2087,208.7,104.2,630.5
"2022-05-18 19:15:00",510,12.66,5.795,96.2,414.6,2.083,"0982.88",172.6,2091,209.1,104.4,653.2
"2022-05-18 19:30:00",511,12.66,5.749,96.2,415.3,2.022,"0982.86",148.4,2093,209.3,104.5,641.4
"2022-05-18 19:45:00",512,12.66,5.693,96.1,415.6,1.966,"0983.05",144.3,2097,209.7,104.7,628.5
"2022-05-18 20:00:00",513,12.66,5.63,96.1,416.2,1.909,"0983.03",118.9,2095,209.5,104.6,622.5
"2022-05-18 20:15:00",514,12.65,5.56,96.1,416.9,1.854,"0983.00",105.9,2096,209.6,104.7,633.3
"2022-05-18 20:30:00",515,12.65,5.483,96.2,417.6,1.8,"0983.03",99.2,2101,210.1,104.9,632.4
"2022-05-18 20:45:00",516,12.66,5.4,96.1,418.1,1.747,"0983.11",92,2097,209.7,104.8,628.4
"2022-05-18 21:00:00",517,12.65,5.311,96.1,418.6,1.688,"0983.12",71.22,2099,209.9,104.9,624.4
"2022-05-18 21:15:00",518,12.66,5.219,96.2,419.6,1.631,"0983.24",52.48,2099,209.9,104.8,631.3
"2022-05-18 21:30:00",519,12.65,5.122,96.1,419.9,1.578,"0983.34",45.19,2098,209.8,104.8,635.3
"2022-05-18 21:45:00",520,12.65,5.022,96.1,420.5,1.523,"0983.44",34.57,2101,210.1,104.9,618.5
"2022-05-18 22:00:00",521,12.65,4.923,96.1,421.2,1.471,"0983.38",23.23,2103,210.3,105,628.3
"2022-05-18 22:15:00",522,12.65,4.821,96.1,421.8,1.414,"0983.44",17.67,2101,210.1,104.9,649.1
"2022-05-18 22:30:00",523,12.65,4.719,96.1,422.5,1.357,"0983.59",13.2,2103,210.3,105,631.3
"2022-05-18 22:45:00",524,12.65,4.617,96.1,423.2,1.298,"0983.60",9.95,2099,209.9,104.8,627.3
"2022-05-18 23:00:00",525,12.65,4.518,96.1,423.7,1.243,"0983.65",8.85,2100,210,104.9,637.2
"2022-05-18 23:15:00",526,12.65,4.42,96.1,424.5,1.188,"0983.68",8.76,2102,210.2,105,637.2
"2022-05-18 23:30:00",527,12.65,4.321,96.2,425.4,1.133,"0983.67",6.748,2103,210.3,105,625.3
"2022-05-18 23:45:00",528,12.65,4.222,96.2,426.2,1.078,"0983.76",5.354,2102,210.2,105,624.3
"2022-05-19 00:00:00",529,12.65,4.122,96.2,426.7,1.027,"0983.76",4.877,2100,210,104.9,630.2
"2022-05-19 00:15:00",530,12.65,4.022,96.2,427.4,0.977,"0984.01",4.248,2098,209.8,104.8,634.2
"2022-05-19 00:30:00",531,12.65,3.923,96.2,427.9,0.928,"0984.02",3.955,2102,210.2,105,627.3
"2022-05-19 00:45:00",532,12.65,3.826,96.2,428.4,0.883,"0983.97",4.083,2100,210,104.9,636.1
"2022-05-19 01:00:00",533,12.65,3.73,96.3,429.3,0.839,"0983.87",4.776,2095,209.5,104.6,615.4
"2022-05-19 01:15:00",534,12.65,3.635,96.2,429.7,0.798,"0983.94",6.458,2098,209.8,104.8,628.2
"2022-05-19 01:30:00",535,12.65,3.542,96.2,430.2,0.762,"0983.93",6.311,2100,210,104.9,633.1
"2022-05-19 01:45:00",536,12.65,3.45,96.3,430.6,0.727,"0983.90",7.354,2098,209.8,104.8,644
"2022-05-19 02:00:00",537,12.65,3.36,96.3,431.1,0.692,"0984.12",9.01,2101,210.1,104.9,627.2
"2022-05-19 02:15:00",538,12.65,3.27,96.3,431.5,0.663,"0984.11",9.55,2099,209.9,104.9,641
"2022-05-19 02:30:00",539,12.65,3.18,96.3,432,0.633,"0984.00",14.81,2096,209.6,104.7,635.1
"2022-05-19 02:45:00",540,12.65,3.092,96.3,432.1,0.605,"0984.02",19.64,2099,209.9,104.8,610.4
"2022-05-19 03:00:00",541,12.65,3.005,96.3,432.5,0.582,"0984.06",25.88,2101,210.1,104.9,643.1
"2022-05-19 03:15:00",542,12.65,2.92,96.3,432.7,0.558,"0984.14",30.8,2101,210.1,104.9,618.3
"2022-05-19 03:30:00",543,12.65,2.837,96.3,433.2,0.536,"0984.31",32.98,2103,210.3,105.1,627.2
"2022-05-19 03:45:00",544,12.65,2.756,96.3,433.4,0.519,"0984.32",35.39,2103,210.3,105,634.1
"2022-05-19 04:00:00",545,12.65,2.675,96.3,433.7,0.5,"0984.37",39.71,2104,210.4,105.1,633.9
"2022-05-19 04:15:00",546,12.65,2.595,96.3,433.8,0.486,"0984.44",43.93,2104,210.4,105.1,616.3
"2022-05-19 04:30:00",547,12.65,2.519,96.3,434,0.472,"0984.39",46.38,2105,210.5,105.1,627.1
"2022-05-19 04:45:00",548,12.65,2.448,96.4,434.3,0.462,"0984.40",52.36,2104,210.4,105.1,641
"2022-05-19 05:00:00",549,12.65,2.381,96.4,434.7,0.454,"0984.35",68.36,2103,210.3,105,622.2
"2022-05-19 05:15:00",550,12.65,2.319,96.4,434.6,0.446,"0984.42",79.83,2109,210.9,105.4,632.1
"2022-05-19 05:30:00",551,12.65,2.26,96.5,435,0.441,"0984.49",83.4,2109,210.9,105.3,625.1
"2022-05-19 05:45:00",552,12.65,2.206,96.4,434.9,0.439,"0984.52",97.7,2112,211.2,105.5,611.3
"2022-05-19 06:00:00",553,12.65,2.156,96.4,435,0.44,"0984.59",114.6,2109,210.9,105.3,630.8
"2022-05-19 06:15:00",554,12.65,2.11,96.5,435,0.439,"0984.70",118.8,2107,210.7,105.3,637
"2022-05-19 06:30:00",555,12.65,2.066,96.5,435.2,0.441,"0984.85",135.9,2110,211,105.4,630
"2022-05-19 06:45:00",556,12.65,2.026,96.5,435.1,0.447,"0985.02",156.7,2110,211,105.4,630.8
"2022-05-19 07:00:00",557,12.65,1.989,96.4,434.8,0.452,"0985.00",170.8,2112,211.2,105.5,620.2
"2022-05-19 07:15:00",558,12.65,1.957,96.5,435.1,0.46,"0984.94",184.6,2111,211.1,105.4,624.1
"2022-05-19 07:30:00",559,12.65,1.928,96.6,435.3,0.47,"0984.97",232.2,2115,211.5,105.6,643.9
"2022-05-19 07:45:00",560,12.65,1.903,96.6,435.2,0.483,"0985.10",252.6,2113,211.3,105.5,613.7
"2022-05-19 08:00:00",561,12.65,1.884,96.7,435.3,0.496,"0985.04",259.3,2115,211.5,105.7,632.1
"2022-05-19 08:15:00",562,12.65,1.87,96.7,435.1,0.513,"0985.19",288.1,2113,211.3,105.5,619.2
"2022-05-19 08:30:00",563,12.65,1.863,96.7,435,0.531,"0985.22",299.8,2114,211.4,105.6,622.1
"2022-05-19 08:45:00",564,12.65,1.861,96.7,434.9,0.552,"0985.22",314.1,2115,211.5,105.7,625.1
"2022-05-19 09:00:00",565,12.65,1.866,96.8,434.9,0.576,"0985.22",341.5,2118,211.8,105.8,618.3
"2022-05-19 09:15:00",566,12.65,1.879,96.8,434.7,0.601,"0985.15",358.7,2120,212,105.9,622.2
"2022-05-19 09:30:00",567,12.64,1.898,96.8,434.2,0.63,"0985.27",387.3,2111,211.1,105.5,624.2
"2022-05-19 09:45:00",568,12.64,1.926,96.9,434.2,0.656,"0985.23",392.1,2115,211.5,105.6,617.4
"2022-05-19 10:00:00",569,12.64,1.96,96.9,433.9,0.689,"0985.21",455.9,2113,211.3,105.6,637.1
"2022-05-19 10:15:00",570,12.48,2.166,97,433.8,0.725,"0985.29",502.2,2115,211.5,105.6,628.2
"2022-05-19 10:30:00",571,12.48,2.544,96.9,433.2,0.762,"0985.17",511.1,2113,211.3,105.6,618.4
"2022-05-19 10:45:00",572,12.45,2.898,97,433.1,0.799,"0985.15",505.3,2108,210.8,105.3,620.3
"2022-05-19 11:00:00",573,12.44,3.222,97,432.6,0.842,"0985.18",558.2,2113,211.3,105.5,630.1
"2022-05-19 11:15:00",574,12.44,3.521,97.1,432.3,0.888,"0985.10",606.4,2110,211,105.4,624.3
"2022-05-19 11:30:00",575,12.48,3.798,97.1,431.9,0.941,"0984.95",698.2,2111,211.1,105.5,623.3
"2022-05-19 11:45:00",576,12.44,4.057,97.2,431.6,0.99,"0984.92",711,2110,211,105.4,636.2
"2022-05-19 12:00:00",577,12.44,4.302,97.2,431,1.046,"0984.86",716.3,2109,210.9,105.4,627.3
"2022-05-19 12:15:00",578,12.57,4.38,97.2,430.5,1.102,"0984.89",721.8,2107,210.7,105.3,616.5
"2022-05-19 12:30:00",579,12.62,4.283,97.3,430.3,1.157,"0984.91",711.5,2109,210.9,105.3,627.3
"2022-05-19 12:45:00",580,12.63,4.216,97.3,429.3,1.222,"0984.88",787.3,2103,210.3,105.1,630.3
"2022-05-19 13:00:00",581,12.63,4.193,97.3,428.6,1.285,"0984.97",862,2102,210.2,105,623.4
"2022-05-19 13:15:00",582,12.63,4.212,97.3,428,1.355,"0984.89",850,2100,210,104.9,635.3
"2022-05-19 13:30:00",583,12.64,4.268,97.3,427.3,1.413,"0984.87",807,2098,209.8,104.8,635.3
"2022-05-19 13:45:00",584,12.64,4.356,97.4,426.8,1.479,"0984.88",823,2094,209.4,104.6,633.3
"2022-05-19 14:00:00",585,12.64,4.469,97.4,426.1,1.541,"0984.91",752.6,2093,209.3,104.5,639.3
"2022-05-19 14:15:00",586,12.64,4.599,97.4,425.3,1.602,"0984.98",723.3,2092,209.2,104.5,625.4
"2022-05-19 14:30:00",587,12.64,4.743,97.4,424.6,1.665,"0984.92",696,2087,208.7,104.2,629.5
"2022-05-19 14:45:00",588,12.64,4.893,97.4,423.9,1.727,"0984.89",690.8,2087,208.7,104.2,637.4
"2022-05-19 15:00:00",589,12.64,5.045,97.4,423.1,1.788,"0984.78",776,2087,208.7,104.2,635.4
"2022-05-19 15:15:00",590,12.64,5.194,97.3,422.3,1.845,"0984.76",775,2083,208.3,104,646.3
"2022-05-19 15:30:00",591,12.64,5.335,97.3,421.6,1.893,"0984.67",740.6,2082,208.2,104,650.3
"2022-05-19 15:45:00",592,12.64,5.468,97.4,421.2,1.941,"0984.73",882,2084,208.4,104.1,633.4
"2022-05-19 16:00:00",593,12.64,5.593,97.3,420.7,1.968,"0984.69",632.7,2082,208.2,104,637.5
"2022-05-19 16:15:00",594,12.64,5.708,97.3,420.4,1.993,"0984.73",583.8,2081,208.1,103.9,634.5
"2022-05-19 16:30:00",595,12.64,5.816,97.2,419.6,2.015,"0984.76",537.8,2085,208.5,104.1,638.5
"2022-05-19 16:45:00",596,12.64,5.914,97.2,419.1,2.06,"0984.69",858,2079,207.9,103.9,644.4
"2022-05-19 17:00:00",597,12.64,6.011,97.2,418.9,2.093,"0984.72",957,2076,207.6,103.7,653.3
"2022-05-19 17:15:00",598,12.64,6.114,97.3,418.6,2.131,"0984.64",1022,2077,207.7,103.7,640.5
"2022-05-19 17:30:00",599,12.64,6.229,97.3,418.3,2.17,"0984.61",1020,2073,207.3,103.5,629.6
"2022-05-19 17:45:00",600,12.64,6.355,97.3,418,2.206,"0984.59",940,2072,207.2,103.5,645.5
"2022-05-19 18:00:00",601,12.64,6.498,97.1,417.1,2.213,"0984.69",580.4,2072,207.2,103.5,648.4
"2022-05-19 18:15:00",602,12.64,6.654,97.2,417.4,2.215,"0984.75",539,2070,207,103.4,628.6
"2022-05-19 18:30:00",603,12.64,6.821,97.2,417.4,2.212,"0984.51",453.7,2071,207.1,103.4,637.6
"2022-05-19 18:45:00",604,12.64,6.993,97.1,417.1,2.203,"0984.44",487.2,2071,207.1,103.4,623.7
"2022-05-19 19:00:00",605,12.64,7.164,97,416.8,2.19,"0984.41",411.6,2070,207,103.4,631.7
"2022-05-19 19:15:00",606,12.64,7.331,96.9,416.7,2.17,"0984.39",374.3,2073,207.3,103.5,652.4
"2022-05-19 19:30:00",607,12.64,7.491,96.8,416.5,2.135,"0984.40",321,2071,207.1,103.4,631.7
"2022-05-19 19:45:00",608,12.64,7.639,96.7,416.5,2.087,"0984.37",296,2072,207.2,103.5,636.6
"2022-05-19 20:00:00",609,12.64,7.772,96.6,416.7,2.03,"0984.29",263.1,2075,207.5,103.6,635.7
"2022-05-19 20:15:00",610,12.64,7.888,96.5,417.3,1.961,"0984.24",213.2,2080,208,103.9,656.4
"2022-05-19 20:30:00",611,12.64,7.989,96.4,417.5,1.892,"0984.23",185.9,2078,207.8,103.8,640.6
"2022-05-19 20:45:00",612,12.64,8.08,96.4,418.3,1.819,"0984.24",132,2078,207.8,103.8,646.6
"2022-05-19 21:00:00",613,12.64,8.15,96.2,418.5,1.755,"0984.31",116.7,2083,208.3,104,631.6
"2022-05-19 21:15:00",614,12.64,8.21,96.2,419,1.692,"0984.27",94.4,2078,207.8,103.8,637.6
"2022-05-19 21:30:00",615,12.64,8.25,96.1,419.2,1.638,"0984.20",68.95,2084,208.4,104.1,638.6
"2022-05-19 21:45:00",616,12.64,8.28,96.1,420.1,1.583,"0984.22",53.64,2080,208,103.9,643.5
"2022-05-19 22:00:00",617,12.64,8.3,96.1,420.5,1.529,"0984.24",45.02,2084,208.4,104.1,633.5
"2022-05-19 22:15:00",618,12.64,8.29,96.1,420.9,1.475,"0984.20",37.95,2083,208.3,104,634.5
"2022-05-19 22:30:00",619,12.64,8.27,96,421.4,1.42,"0984.22",31.43,2084,208.4,104.1,638.5
"2022-05-19 22:45:00",620,12.64,8.22,96,421.7,1.366,"0984.21",25.58,2083,208.3,104,630.5
"2022-05-19 23:00:00",621,12.64,8.14,96,422.5,1.313,"0984.18",20.75,2087,208.7,104.2,647.4
"2022-05-19 23:15:00",622,12.64,8.04,96,423.1,1.263,"0984.29",16.68,2083,208.3,104.1,637.5
"2022-05-19 23:30:00",623,12.64,7.924,96,423.6,1.209,"0984.08",13.56,2084,208.4,104.1,658.1
"2022-05-19 23:45:00",624,12.64,7.784,95.9,423.9,1.154,"0984.01",11.49,2080,208,103.9,653.2
"2022-05-20 00:00:00",625,12.64,7.623,95.9,424.8,1.099,"0984.05",10.17,2082,208.2,104,650.2
"2022-05-20 00:15:00",626,12.64,7.442,96,425.5,1.044,"0983.98",9.6,2083,208.3,104,630.4
"2022-05-20 00:30:00",627,12.64,7.245,95.9,426,0.994,"0984.02",9.49,2082,208.2,104,632.4
"2022-05-20 00:45:00",628,12.64,7.033,95.9,426.4,0.939,"0984.00",9.85,2085,208.5,104.1,646.2
"2022-05-20 01:00:00",629,12.64,6.808,95.9,427.1,0.886,"0983.87",10.72,2084,208.4,104.1,647.2
"2022-05-20 01:15:00",630,12.64,6.571,95.9,427.8,0.836,"0983.91",12.16,2082,208.2,104,644.2
"2022-05-20 01:30:00",631,12.64,6.324,95.9,428.3,0.785,"0983.82",14.22,2082,208.2,104,648.1
"2022-05-20 01:45:00",632,12.64,6.07,95.8,428.7,0.731,"0983.74",17.05,2083,208.3,104,635.3
"2022-05-20 02:00:00",633,12.64,5.811,95.9,429.5,0.681,"0983.66",20.8,2079,207.9,103.8,649
"2022-05-20 02:15:00",634,12.64,5.547,95.9,430,0.634,"0983.64",25.4,2080,208,103.9,641.1
"2022-05-20 02:30:00",635,12.63,5.282,95.8,430.4,0.586,"0983.53",30.69,2083,208.3,104,646.1
"2022-05-20 02:45:00",636,12.63,5.017,95.8,431,0.543,"0983.42",36.67,2081,208.1,103.9,657.8
"2022-05-20 03:00:00",637,12.64,4.756,95.8,431.3,0.503,"0983.36",43.72,2087,208.7,104.2,644.1
"2022-05-20 03:15:00",638,12.64,4.5,95.8,431.6,0.466,"0983.27",56.21,2083,208.3,104,636.1
"2022-05-20 03:30:00",639,12.63,4.257,95.9,432.5,0.43,"0983.20",83.6,2083,208.3,104,648
"2022-05-20 03:45:00",640,12.63,4.028,95.9,432.9,0.4,"0983.04",137,2083,208.3,104.1,642.1
"2022-05-20 04:00:00",641,12.63,3.817,95.9,433.3,0.373,"0982.95",153.5,2083,208.3,104,660.8
"2022-05-20 04:15:00",642,12.63,3.626,95.9,433.5,0.35,"0982.85",162.6,2086,208.6,104.2,656.9
"2022-05-20 04:30:00",643,12.63,3.457,95.9,433.9,0.331,"0982.78",148.5,2084,208.4,104.1,649
"2022-05-20 04:45:00",644,12.63,3.315,95.9,434.1,0.315,"0982.65",174.3,2086,208.6,104.2,666.6
"2022-05-20 05:00:00",645,12.63,3.201,96,434.4,0.309,"0982.62",233.1,2081,208.1,103.9,663.7
"2022-05-20 05:15:00",646,12.63,3.114,96,434.6,0.309,"0982.59",299.3,2083,208.3,104,660.8
"2022-05-20 05:30:00",647,12.63,3.05,96,434.6,0.312,"0982.59",310,2082,208.2,104,650
"2022-05-20 05:45:00",648,12.63,3.01,96.1,434.7,0.321,"0982.52",338.2,2085,208.5,104.1,651
"2022-05-20 06:00:00",649,12.63,2.994,96.1,434.8,0.335,"0982.36",374,2083,208.3,104.1,671.3
"2022-05-20 06:15:00",650,12.63,3.002,96.2,434.8,0.349,"0982.19",461.4,2082,208.2,104,651.1
"2022-05-20 06:30:00",651,12.63,3.033,96.2,434.7,0.371,"0982.12",536,2088,208.8,104.3,641
"2022-05-20 06:45:00",652,12.63,3.084,96.2,434.6,0.396,"0982.03",595.2,2080,208,103.9,646.2
"2022-05-20 07:00:00",653,12.63,3.154,96.4,434.8,0.426,"0981.99",652.3,2083,208.3,104.1,625.3
"2022-05-20 07:15:00",654,12.63,3.244,96.4,434.4,0.463,"0982.08",713.4,2085,208.5,104.1,649
"2022-05-20 07:30:00",655,12.63,3.354,96.4,434.1,0.504,"0981.92",776.6,2081,208.1,103.9,652
"2022-05-20 07:45:00",656,12.63,3.481,96.6,434.1,0.55,"0981.79",807,2081,208.1,103.9,656
"2022-05-20 08:00:00",657,12.63,3.624,96.6,433.8,0.605,"0981.73",874,2081,208.1,103.9,655
"2022-05-20 08:15:00",658,12.63,3.777,96.7,433.3,0.667,"0981.74",917,2078,207.8,103.8,659
"2022-05-20 08:30:00",659,12.63,3.937,96.7,432.7,0.735,"0981.52",980,2076,207.6,103.7,653
"2022-05-20 08:45:00",660,12.63,4.106,96.8,432.2,0.809,"0981.40",1036,2076,207.6,103.7,658
"2022-05-20 09:00:00",661,12.63,4.284,96.9,431.6,0.893,"0981.35",1087,2073,207.3,103.5,643.3
"2022-05-20 09:15:00",662,12.63,4.469,96.9,430.6,0.981,"0981.26",1139,2073,207.3,103.5,653.1
"2022-05-20 09:30:00",663,12.63,4.661,97,429.9,1.08,"0981.16",1201,2065,206.5,103.1,653.1
"2022-05-20 09:45:00",664,12.63,4.861,97.1,429.1,1.176,"0981.03",1243,2059,205.9,102.8,662
"2022-05-20 10:00:00",665,12.63,5.073,97.2,428.2,1.287,"0980.88",1289,2059,205.9,102.8,653.2
"2022-05-20 10:15:00",666,12.45,5.463,97.4,427.6,1.392,"0980.99",1212,2057,205.7,102.7,658.1
"2022-05-20 10:30:00",667,12.43,6.037,97.4,426.5,1.503,"0980.95",1204,2052,205.2,102.5,661.1
"2022-05-20 10:45:00",668,12.43,6.591,97.5,425.6,1.614,"0980.87",1328,2046,204.6,102.2,668
"2022-05-20 11:00:00",669,12.51,7.117,97.5,424.3,1.727,"0980.78",1266,2043,204.3,102,673.9
"2022-05-20 11:15:00",670,12.46,7.61,97.5,422.9,1.83,"0980.77",957,2040,204,101.8,647.4
"2022-05-20 11:30:00",671,12.41,8.07,97.5,421.8,1.935,"0980.66",1105,2039,203.9,101.8,662.2
"2022-05-20 11:45:00",672,12.47,8.51,97.5,420.4,2.049,"0980.64",1241,2032,203.2,101.5,663.2
"2022-05-20 12:00:00",673,12.45,8.92,97.5,419.6,2.15,"0980.64",1044,2029,202.9,101.3,675.1
"2022-05-20 12:15:00",674,12.56,9.15,97.5,418.3,2.234,"0980.49",837,2029,202.9,101.3,656.5
"2022-05-20 12:30:00",675,12.61,9.18,97.4,417.1,2.327,"0980.38",923,2024,202.4,101.1,661.4
"2022-05-20 12:45:00",676,12.62,9.22,97.4,416.3,2.407,"0980.28",789.1,2019,201.9,100.8,676.2
"2022-05-20 13:00:00",677,12.62,9.29,97.3,415.2,2.466,"0980.27",758.7,2021,202.1,100.9,660.5
"2022-05-20 13:15:00",678,12.62,9.38,97.2,414.3,2.509,"0980.11",710.4,2020,202,100.8,683.1
"2022-05-20 13:30:00",679,12.62,9.48,97.2,413.2,2.575,"0980.02",1135,2016,201.6,100.6,681.2
"2022-05-20 13:45:00",680,12.62,9.6,97.1,412.3,2.633,"0979.90",1006,2017,201.7,100.7,645.8
"2022-05-20 14:00:00",681,12.62,9.74,97.2,412,2.685,"0979.91",902,2015,201.5,100.6,644.8
"2022-05-20 14:15:00",682,12.62,9.89,96.9,410.4,2.728,"0979.90",808,2017,201.7,100.7,672.3
"2022-05-20 14:30:00",683,12.63,10.04,97.1,410.7,2.767,"0979.82",722.5,2014,201.4,100.5,644.9
"2022-05-20 14:45:00",684,12.63,10.2,97,410.1,2.8,"0979.74",690.3,2013,201.3,100.5,656.6
"2022-05-20 15:00:00",685,12.63,10.35,97,409.5,2.829,"0979.71",593.7,2018,201.8,100.7,671.4
"2022-05-20 15:15:00",686,12.63,10.51,96.9,409.1,2.853,"0979.68",562.7,2016,201.6,100.7,664.5
"2022-05-20 15:30:00",687,12.63,10.66,96.9,408.6,2.88,"0979.69",520.7,2017,201.7,100.7,668.4
"2022-05-20 15:45:00",688,12.63,10.8,96.8,408.2,2.894,"0979.55",501.4,2018,201.8,100.8,665.5
"2022-05-20 16:00:00",689,12.63,10.93,96.7,407.6,2.906,"0979.43",530.2,2017,201.7,100.7,667.5
"2022-05-20 16:15:00",690,12.63,11.06,96.7,407.3,2.914,"0979.37",528.3,2017,201.7,100.7,655.7
"2022-05-20 16:30:00",691,12.63,11.18,96.6,407,2.919,"0979.35",498.2,2021,202.1,100.9,666.5
"2022-05-20 16:45:00",692,12.63,11.29,96.6,407.1,2.915,"0979.29",464.5,2020,202,100.9,659.7
"2022-05-20 17:00:00",693,12.63,11.4,96.5,406.7,2.911,"0979.28",456.6,2027,202.7,101.2,652.8
"2022-05-20 17:15:00",694,12.63,11.51,96.5,406.7,2.91,"0979.18",598,2030,203,101.4,642
"2022-05-20 17:30:00",695,12.63,11.61,96.4,406.5,2.904,"0979.12",468,2026,202.6,101.2,660.7
"2022-05-20 17:45:00",696,12.63,11.71,96.4,406.5,2.9,"0978.98",549.6,2031,203.1,101.4,653.8
"2022-05-20 18:00:00",697,12.63,11.81,96.5,406.6,2.903,"0978.90",701.8,2032,203.2,101.4,670.5
"2022-05-20 18:15:00",698,12.63,11.91,96.5,406.8,2.905,"0978.85",747.1,2038,203.8,101.8,673.5
"2022-05-20 18:30:00",699,12.63,12.02,96.5,406.7,2.896,"0978.89",644.9,2034,203.4,101.6,687.3
"2022-05-20 18:45:00",700,12.63,12.14,96.5,407,2.892,"0978.73",549.9,2038,203.8,101.8,657.8
"2022-05-20 19:00:00",701,12.63,12.28,96.5,407.1,2.886,"0978.80",482.9,2038,203.8,101.7,657.8
"2022-05-20 19:15:00",702,12.63,12.43,96.5,407.1,2.87,"0978.76",439.8,2038,203.8,101.7,655.9
"2022-05-20 19:30:00",703,12.63,12.57,96.4,407,2.839,"0978.72",359.2,2038,203.8,101.8,664.7
"2022-05-20 19:45:00",704,12.63,12.72,96.3,407.2,2.789,"0978.72",303.9,2044,204.4,102,676.6
"2022-05-20 20:00:00",705,12.63,12.86,96.2,407.4,2.735,"0978.72",214.9,2043,204.3,102,660.9
"2022-05-20 20:15:00",706,12.63,13.01,96.1,407.8,2.665,"0978.61",175,2048,204.8,102.3,665.7
"2022-05-20 20:30:00",707,12.63,13.15,96.1,408.3,2.594,"0978.55",172.3,2049,204.9,102.3,658.8
"2022-05-20 20:45:00",708,12.63,13.27,96,408.9,2.525,"0978.55",152.5,2052,205.2,102.4,656.9
"2022-05-20 21:00:00",709,12.63,13.38,95.9,409.1,2.453,"0978.50",120.8,2054,205.4,102.6,662.8
"2022-05-20 21:15:00",710,12.63,13.47,95.8,409.8,2.373,"0978.49",94.6,2058,205.8,102.8,659.9
"2022-05-20 21:30:00",711,12.63,13.53,95.8,410.6,2.294,"0978.45",74.06,2062,206.2,103,649
"2022-05-20 21:45:00",712,12.63,13.57,95.7,411.1,2.215,"0978.48",67.52,2061,206.1,102.9,678.5
"2022-05-20 22:00:00",713,12.63,13.59,95.7,411.9,2.134,"0978.43",63.41,2067,206.7,103.2,663.6
"2022-05-20 22:15:00",714,12.63,13.59,95.7,412.8,2.056,"0978.39",45.01,2071,207.1,103.4,669.5
"2022-05-20 22:30:00",715,12.63,13.56,95.7,413.7,1.985,"0978.38",29.95,2074,207.4,103.6,679.4
"2022-05-20 22:45:00",716,12.63,13.52,95.6,414,1.915,"0978.38",21.89,2077,207.7,103.7,656.7
"2022-05-20 23:00:00",717,12.63,13.46,95.7,415.2,1.847,"0978.32",17.1,2078,207.8,103.8,652.7
"2022-05-20 23:15:00",718,12.63,13.37,95.8,416,1.785,"0978.24",14.63,2078,207.8,103.8,657.6
"2022-05-20 23:30:00",719,12.63,13.25,95.8,416.7,1.726,"0978.16",12.88,2081,208.1,103.9,673.3
"2022-05-20 23:45:00",720,12.63,13.11,95.7,417.2,1.668,"0978.14",11.66,2083,208.3,104,671.3
"2022-05-21 00:00:00",721,12.63,12.95,95.6,417.6,1.607,"0978.11",11.32,2088,208.8,104.3,667.3
"2022-05-21 00:15:00",722,12.63,12.77,95.7,418.6,1.542,"0978.01",11.15,2088,208.8,104.3,668.3
"2022-05-21 00:30:00",723,12.63,12.57,95.7,419.3,1.483,"0978.03",11.11,2088,208.8,104.3,672.2
